GroundTruth,Prediction
بقليل واجهنا الاستاذ صقال واستطلعناه رايه فما كان منه الاَّ ان,بقليل واجهنا الاستاذ حقال واستطلعناه رايه فما كان منه الاَّ ان
EAK1A 150,EAA1A-10
( لان الاب الذي كان معنا مدة الصيف سَمح لنا ان نسلق,(لان الاب الذي كان معنا مدة الصيف سمح لنا ان ننسلق
٢٠ كيلو من القمح - فتكون هذه اول سنة من مكثنا في رومىه,٢٠ كيلو من القمح - فتكون هذه اول سنة من مكثنا في روم
ذقنا فيها اكلتنا المشهورة) لكن حضرته لم ياكل كون,ذقنا فيها اكلتنا المشهورة) لكن حضرته لم يا كل كون
1,1
سيدي المفضال,سيدي المفضال
اقبل يديكم باحترام ملتمساً رضاكم طالباً من,اقبل يديكم باحترام ملتمساً رضاكم طالباً من
الله ان تكونوا على غاية ما يرام من الصحة والرفاه.,اللنه ان تكونوا على غاية ما يرام من الصحة والرفاه.
يلذ لي سيدي ان اكتب لكم في ابتداء هذه,يلذ لي سيدي ان اكتب لكم في ابتداء هذه
السنة المدرسية لاخبركم عن حالتي ولالتمس بركتكم,السنة المدرسية لاخبركم عن حالتي ولا لتمس بركتكم
على حياتي هذه الجديدة: قد اتانا حضرة رئيسنا الجديد,على حياتي هذه الجديدة: قد انانا حضرة رئيستنا الجديد
في الثامن من تشرين الاول ونحن في مركزنا الصيفي،,في التامن من تشرين الاول ونحن في مركزنا الصيفي،
"فاستقبلناه بالاهازيج والاغاني وعملنا ""تبّولة""","فاستقبلناه بالاهازييج والاغاني وعملنا ""لبوّلة"""
الساعة كانت الثالثة بعد الظهر. وكان اتى مع حضرته,الساعة كانت الثالثة بعد الظهر. وكان اتى مع حضرته
اكليريكية حقة. ولا عجب: فهو ينتمي الى الرهبنة اليسوعية,اكليريكية حقته. ولا عجب: فهو ينتحي الى ارهبنة اليسوعية
المشهورة بحسن تربيتها للشبيبه. فالهناء للطائفة العزيزة,المشهورة بحن تربيتها لكشبيبة. فالهناء للطائفة العزيزة
بهذا التقدم ! – ثم في اليوم العشرين من الشهر المذكور,بهذا التقدم ! – ثم في الميوم العشرين من الشهر المذكور
نزلنا الى المدينة الابدية. واول قداس اقمناه فيها كان,نزلنا الى المدينة الابدية. واول قداس اقمناه فيها كان
"في كنيسة ""يسوع"" للاباء اليسوعيين على مذبح","في كنيسة ""يسوع"" للاباء اليسوعيين على مذبح"
"""سيدة الطريق"" التي كان يكرمها كثيرًا القديس اغناطيوس","("" سيدة الطريق"" التي كان يكرمها كثيرًا القديس اغناطيوس"
دي لويولا، حتى تهدينا العذراء الى الطريق السوي.,دي لو يولا، حتى تهدينا العذراء الى الطريق السوي.
وبعد ذلك صنعنا تساعية صلوات ومناولات استمطارًا,وبعد ذلك صنعنا تساعية هلوات ومناولات الشمطارا
لبركات الله على السنة الجديدة.,لبركات الله على السنة الجديدة.
اما من جهة الدروس فقد تقرر اننا سنذهب جميعنا الى,اما من جهة الدروس فقد تقرر اننا شنذهب جميعنا الى
ايضاً ابوان يسوعيان ؛ فهذان لم ياكلا ايضاً لفزعهما,ايضاً ابوان يسوعيان؛ فهذان لم يا كلا ايضاً لفزعهما
"ان ""التبولة"" ثقيلة على المعدة ...","ان د الشبولتة"" ثقبلتة على المعدة..."
وفي ١٢ ت١ ابتدات الرياضة الروحية وكان انتهاؤها,وفي ١٢ ت١ ابتدات الرياضة الروحية وكان انتهاؤها
في ١٨ منه. وهكذا ابتدانا بحياة جديدة: فاخذ روح النظام,في ١٨ منه. وهكذا ابتدانا بحياة جديدة : فاخذ روح النظام
والاخاء يدب في المدرسة وذلك بفضل حضرة الرئيس الذي,والاخاء يدب في المدرسة وذلك بفضل حضرة الرئيس الذي
لم يكفّ ان يتكلم لنا عن الله حتى من حين وصوله.,لم يكفّ ان يتكلم لنا عن الله حتى من حين وصوله.
فنحن نشكر العناية الربانية وعناية سيادتكم لحصولنا على,فنحن نشكر العناية الربانية وعناية سيادتكم لحصولنا على
رئيس جديد بمقامه واهل لان يربي الناشئة تربية,رئيس جدير بمقامن واهل لان يربي الناشئة تربية
الكلية الغريغورية التي ستفتح ابوابها في ٦ ت٢.,الكلية الفريغورية التي ستفتح ابوابها في ٦ ت٢.
بدوري لاجلكم ليكافئكم الرب الاله ويعينكم على تتميم واجباتكم.,بدوري لاجلكم ليكافئكم الرب الاله ويعينكم على تتميم واجباتكم.
اشكركم سيدي على الاهتمام الذي اظهرتموه نحو شقيقتي الثانية.,اشكركم سيدي على الاهتمام الذي اظهر تموه نحو شقيقتي الثانية.
افيدكم انها دخلت الدير في ١٩ ايلول الماضي.,افيدكم انما دخلت الدير في ١٩ ايلول الماضي.
واصل لكم طيه بطاقة من رفيقي العزيز نعوم سبع,واصل لكم طيه. بطافتة من رفيقي العزيز نعوم سبع
من ابرشية حلب.,من ابرشية حلب.
واختم مقبلاً يديكم سائلاً الله ان يحفظكم من مكائد جميع,واختم مقبلاً يديكم سائلاً الله ان يحفظكم من مكائد جميع
اعدائكم وباغضيكم ويكلل مساعيكم الخيرية بالنجاح الباهر.,اعدائكم وباغضيكم ويكلل مساعيكم الخيرية بالنجاح الباهر.
رومىه/  ١ ت٢ ٩٣١,روم في ١ ت٢ ٩٣
جورج سعد,جورج سعد
ولد سيادتكم المحب,ولد سيادتكم المحب
واودّ ان افيدكم ان المدرسة تحسنت ايضاً من وجه النظر,واودّ ان افيدكم ان المدرسة تحسنت ايضاً من وجه النظر
المادي. فقد أحضر اخ يسوعي لاجل اعداد الطعام بارع,المادي. فقد أحضر اخ يسوعي لاجل اعداد الطعام بارع
في مهنته كل البراعة. فمن هذا القبيل لا احد يتشكى كمن,في مهنته كل البراعة. فمن هذا القبيل لا احد يتشكى كمن
ذي قبل. فسبحان الله الذي يعرف ان يستخرج من,ذي قبل. فسبحان اللله الذي يعرف ان يسخرج من
الشر خيرًا.,الشر خيراً.
والان اسالكم سيدي ان تمنحوني رضاكم وبركتكم وتذكروني,والان السالكم سيدي ان تمنحوني رضاكم وبركتكم وتذكروني
في صلاتكم ليسعفني الله حتى استفيد من السنة المفتوحة امامي,في صلاتكم ليسعفني الله حتى استفيد من السنة المفتوحة امامي
واكتسب ما ينقصني من الفضيلة والعلم. كما واني اصلي,واكتسب ما ينقصني من الفضيلة والعلم. كما واني اصلي
EAK1A-151,EEAK1A-11
Régis - Mançet وقد شكرنا لسيادتكم الشكر الجزيل هذه الهمة,s- وقد شكرنا لسيادتكم الشكر الجزيل هذه الهمة
المتواصلة بيد اننا نوجس خيفة من المدعي المذكور فقد اجتمعنا به,المتواصلة بيد اننا نوجس خيفة من المدعي المذكون فقد اجتمعنا به
بدمشق في رحلتنا الاخيرة لهذه الغاية ولدى تفاوضنا واياه بهذه,بوقشق في رحلتنا الاخيرة لهذه الغاية ولدى تفاوضنا واياه بهذه
