GroundTruth,Prediction
دَ موسيقۍ نه دَ منکرو په ولقه کښې اوسو,د موسيقۍ نه دَ منکرو په ولقه کښې اوسو
بيامې د سترګو په کندي کښې سوکړه ماته شوله,د    ه   ګ ه
ستر محقق استاد حبيب الله رفيع د بايزيد انصاري د کورنۍ,ستر محقق استاد حبيب الله رفيع د بايزيد انصاري د کورئۍ
هسې خو په لسانياتو په پښتو ژبه او ادب كښې ډېر كم,هسې خو په لسانياتو په پښتو ژبه او ادب كښې ډېركم
د هر ښائست د هر يو جمال او د هر يو جلال,د هر ښائست د هر يو جمال او د هر يو جزل
بيا د بېن المللی سطحې د يوې ادبی غونډې تابيا وكړه. دا ځلې د غونډې د پاره,بيا د بين الملی سطحې د يوی ادبی غونډې تابيا وكړه. د ځلې د غونډې د پاره
غمازو پلار له مې راوړے ستا خبر,غمازو پلار له مې راوړے ستا خبر
دا هغه شمس اباد دے چې د کال ١٠٢٩هـ خواوشا جهانګير بادشاه,دا هغه شمس اباد دے چې د کال ۱۰هـ خو اوشا جهانګر بادشاه
زما چاودلو شونډو نن ايله ټکور واخستو,زما چاودلوشونډونن ايله ټکور واخستو
ټول عمر به زمونږ نښتر او چنار نه شنې لمبې او ډډوزې نه,ټول عمر په زمونږ نستر او چنار نه شنی لمبې او ډډوزۍ نه
کم و  بیش وہی کردار ادا کیا جو,کم و بېش وہی کردار اداکیاجو
په موسيقۍ ، سنګتراشۍ کښې دي څه پاتې نۀ کړه,په موسيقۍ، سنګتر کښې دي څه پاتې نه کړه
"د حضرت نظام الدين اوليا وېنا ده چې: ""شعر يو لطيف شے دے. خو","د حضرت نظام الدين اوليا وينا ده چې:""شعر يو لطيف شے دے خو"
يو تن د زړۀ نه محروم وي نو بيا هغه د حسن او ذوق نه داسې اثر او,يو تن د زړۀ نه محروم وي نو بيا هغه د حسن او ذوق نه داسې اثر او
څۀ دا رنګ وړاندې کوي:,څۀ دا رنګ وړاندې کوي
څلورو مصرعو بند ته کړۍ وايي ـ  دَ لوبې سر يوه اوږده مصرعه او,څلورو مصرعوبند ته کړې وايي ـ دَ وبې سر يوه اوږده مصرعه او
ستا د صنم، ستا د رېبار نه لوګے,ستا د منم، ستا د ريبار نه لوګے
میں کسی مسئلہ مشہورہ یا کسی ایسی بات کی طرف اشارہ,مینں کسی مسلہ مشہورہ یا کسی ایسی بات کی طرف اشاره
راشي، د ډولۍ تيارے کوي نو دغه ناوې ژړا کوي او دَ پلار و مور,راسې د ډولي تيارے کوي نو دغه ناوې ژړا کوي او دَ پلار و مور
دپاره تماش بين دسې محسوس کړي,دپاره تماش بين دسې محسوس کړې
لور مائله دے.,لور مائله دے
د نړۍ امن له څو داسې لېوني پکار دي,د نړۍ امن له يوسو داسې ليونې پکار دي
اشعارو نه ښكاره دی خو مرتبينو دغه هم نا,اشعارونه ښكاره دی خو مرتبينو دغه هم نا
حاوى او غالبه دى. ټپه چې د خواصو پۀ مقابله کښې د عوامو د زړۀ,حاوى او غالبه دى. ټپه چې د خواصو پۀ مقابله کښې د عوامو د زړۀ
د علي ګړهـ دوره :-,د علي ګړه دوره
روايتونه، رسمونه ، او ضابطې به ترې اوتروړي۔ د سېف,روايتونه، رسمونه، او ضبطې به ترې او تروړيـ د سيف
سورنګ قلعه ته راورسولے شو ـ  او کمال يې دا اوکړو چې بالکل دَ,سورنګ قلعې ته راورسولے شو ـ او کمال يې داوکړو چې يا لکل دَ
هغه قديم (زاړۀ) روايات د تنقيد په زرکاڼي د تللو نه بغېر په فن کښې,هغه قديم ( زاړه) روايات د تنقيد په زرکاڼي د تلو نه بغېر په فن کښې
جرمنی په يوه كتب خانه كښې بياموندلو او د نقل په,جرمنۍ په يوه کتب خانه کښې بيا موندلو او د تقل په
پرېشان خټک او مير مشرف خان وزير شامل وو ـ خو,پرېشان خټک او مير مشرف خان وزير ثامل وو. خو
لاهور نه چاپ شوې ده ـ ١٦٨ مخونه لري,لاهور نه چاپ شوې ده ۔ ۱۹۰ مخونه لرې
دغه به د ښاغلی نګران، محقق او ادارې درې واړو له,دغه به د ښاغلی نګران، محقق او ادارې درې واروله
ته خو د قارون نه هم ور آخوا ئې,ته خو د قارون نه هم ورآخوا ئې
دپاره اووتو ـ پېښور داسې ساده او,دپاره اووتو ـ پېښود داسې ساده او
اورسېدو چې د مضبوط ، منظم او فعال فرنګي خلاف جنګ,اورسېدو چې د مضبوط، منظم او فعال فرنګي خلاف جنګ
ظلم ئې راسره کړے ځکه مې ئې دوژلو نيت وکړو اودرې لکه مې پرې له,ظلم ئې راسره کړے ځکه مې ئې د وژلو نيت وکړو او ددې لکه مې پرې له
ملک هر طرف ته اړے ګړے ؤ ـ دا ټول داسې واقعات وو چې تازه,ملک هر طرف ته اړے کړے ؤ ـ دا ټول داسې واقعات وو چې تانه
قسم صفت لرونکو شيانو واضحه تصور ذهن کښې راوستل,قسم صفت لرونکو شيانو واضحه تصور ذهن کښې راوستل
جز ګڼي ـ د هغه په خيال چې تر,جزګڼي د هغه په خيال چې تر
دهغوي پېدائښت نه واخله تر آخري عمره پورې پکښې ټولې,د هغموي پېدانشت نه واخله تر اخري عمره پوهو يکي ټولې
ناصر خان,ناصر خان
دويم باب كښې د پښتو اكېډمۍ پېښور يونيورسټۍ,دويم باب كښې د پښتو اكېډمی پېښور يونيورسټۍ
دَ صاحبزاده کره دننه	  عمر غوئيمنډ کړۀ کشمالي په,د صاحبزاده کره دننهعمر غوئمنډ کړه کشمالي په
ما به په شور ويښ كړے وے خو كۀ محفل وے اوده بېدار اوده زما په چغو,ما به په شورويښ کړے وے خو کۀ محفل وے او ده بېدار او ده زما په چغو
بدل به يو ځل بيا د هندوستان کړمه تقدير,بدل به يو ځل بيا د هندوستان کړمه تقدير
زما خوشحال په زړه رااورېدو,زما خوشحال په زړۀ رااورېدو
دوئ ملانو ويرولي د اسلام نه,دوئ ملانو ورولې د اسلام نه
هر يو غازي وې جنګ له ځم,هر يو غازي وي جنګ له ځم
بادشاه وفات يافت,يادشاه وفات يافت
نوښار، او ډېره اسماعيل خان کښې قائمې کړے شوې ـ د صوبې د مخصوص,نوښار، او ډېر اسماميل خان کښې قائمې کړے شوې ـ د صوب د مخصوص
ګنډل وينځل او د نور لوے وړوکى کار سره د پولې پټى او غرۀ,ګنډل ونځلـ او نور لرے وړوکی کار سره د پولې پټې او غرۀ
د احتياط نه کار اخلي  ـ غزل کښې طائر صېب ژور,د احتياط نه کار اخلی غزل کښې طالر صېب ژور
دَ کلې بې ترتيبه رڼاګانو ته نۀ رسيدَ کلې بې ترتيبه رڼاګانو ته نۀ رسي,د کلمي ئې ترتيبه رڼاګانو ته نه رسيه
طوطي تر عنوان لاندې ليکلې شوې ده ـ,طوطې ترعنوان لاندې ليكلې شوې دهـ
اولسى ژوند يو خاکه شان د لوستونکو يا اورېدونکو پۀ,اولسى ژوند يو خاکه شان د لوستونکو يا اورېدونکو پۀ
شوې مقاله كښې دا فالنامه د نوم وركی شاعر وبلله,شوې مقاله كښې د ا فالنامه د نوم وركی شاعرو بلله
هاغه سړے به مې په اصل د کلام پوهېږي,هاغه سړے به مې په اصل د کلام پوهېږي
چې جهانګير د تخت نشينۍ نه پس په عمل کښې راوېستي وو ـ  هغه غېر,چې جهانګير د تخت نشينۍ نه پس په عمل کښې راويستي وو. هغه غېر
ايښے دے او د انسانيت د رهنمايۍ د لارښود د زدكړې مهمه شروع,ايښے دے او د انسانيت د رهنمايۍ د لارښود د زدكړې مهمه شروع
مهارت خبره کوم. د رحمان بابا د فن کمال او رنګيني د هغه,مهارت خبره کوم، د رحمان بابا د فن کمال او رنګينۍ د هغه
اديبانو  يو کانفرنس اوبللو ـ د کانفرنس نوم ؤ:,اديبانو يو کانفرنس او بللو ـ د کانفرنس نوم ؤ:
کنارے کا علاقہ روہستان ہے ۔,کنارے کا علاقه روہستان ہے۔
"ددې تاويز څلور خاله""","د دې تاديز څلور خاله"""
دستارنامې د املا په جديد,دستار نامې د ابداپه جدديه
خدايه اوښکې اوښکې عبادت ته مې زړۀ شوے دے,خلايه اوښکے اووښکے عبادت ته مې زړۀ شوے دے
نشي، د تعليم او د شعور او پوهې په لاره روان,نشي، د تعليم او د شعور او پوهې په لار روان
چنار چنار ځوانۍ ديد تشبيح تقاضه اوکړه,چنار خنار ځوانۍ ديد شتبيح تقاضه اوکړه
بل فاصلې دي دَ يو بل ياره ډېر لرې يو,بل فاصلې دي دَ يو بل ياره ډېر لرې يو
او ډاکټر اسلم فريدي ډېر کومک اوکړو,او ډاکټر اسلم فريري ډېر کومک اوکړو.
بوټۍ دَ مړو مو په شپه کښې په چميار ګنډلې,بوټۍ دَ مړومو په شپه کښې په چميار ګنډلې
حل طلبه ، لا ينحله، ګنجلکې معمې دي,حل طليه، لرينخله، كنجلي معمې دی
مينځ ته راشي۔,مېنځ نه راسی
خدمتګارو فيرنګي پوليس کوم تشدد کړے وو او په هغې کښې اويا تنه,خدمتګار و فيرنګى پويس کوم تشرر کړے وو او په هغې کښې او يا تنه
خراسان د ازبکو په ولقه کښې وۀ ـ  يا د هغوي د حملو ښکار وو ـ  د ملک دننه هم اړے.,فراسان د ازيکو په ولقه کښې وۀ ـ  يا د هغوي د حملو ښکار وو د ملک دوفته هم اړے
ابتدا هم د وړو وړو مصرعو,ابتداد هم د وړو وړو مصرع
قسمه افکارو او تصوراتو وجود نۀ ؤ. دا يو روښانه,قسمه افکارو او تصوراتو وجود نۀ ؤ. دا يو روښانه
مرګ و مار دَ پښتنو زړونه اودردېدل ـ  يو دَ زيارت او دَ سيدانو,مرګ ومار د پښتنو زړونه اودرېدل ـ يو د زيارت او دَ سيدانو
