GroundTruth,Prediction
ليفت ننوتئ ، دليفت دروازه بنده شوه ، څو دقیقی وروسته,ليفت ننوځئ دليفت دروازه بنده شوه څو د قيقۍ روسته
واورېدنه,واورېدنه
څه که زما کلے د تعداد له کوره وتې دے,څه که زما کلے د تعداد له کوره وتې دے
ړانده چې په تيارو دي دا به وروسته سره کېږي,ړانده چې په تيارو دي دابه وروسته سره کېږي
چې ادب تراش  په نامه ئې اوليکلو چې په پښتو,چې ادب تراش، په نامه ئې اوليکلو چې په پښتو
د عابد صېب  دا شعري ټولګه د حمدو نعت نه,د عابد صېب دا شعري تولګه د حمدو لعت نه
تور داغونه په تندى د خپل ارمان يو,تور راغونه په تندي د خپل ارمان لو
پرته له دغو د اكېډمۍ له خوا په دغه موضوعاتو اړه كتابونه,پرته له دغو د اكېډمۍ له خوا په دغه موضوعاتو اړه كتابونه
ہوئیں اور علامہ پر انکی ہمہ جہتی,ہوئیں اور علامہ پیر انکی ہمہ جہتی
شان طائر صېب کښې هم د ښونې ګُر موجود ؤ ـ خپله خبره,شان طائر صېب کښې هم د ښودنۍ ګرموجود ؤ خپله خبره
ولويدئ ـ بابن خان يو نوميالي پښتون سردار وو ـ بابن خان زوره ور زور  ور,ولويدئ ـ  بابن خان يو نوميالي پښتون سردار وو ـ بابن خان زوره ور زورور
یو ساده سړی خپلی ښځی ته وویل,یو ساده سړی خپلی ښځی ته وویل
دچې د تور مخي نيت ته ګورم په مردان ويرېږم‌,چې د تور مخي نيت ته ګورم په مردان ويرېږم
اكېډمي د لسم، دولسم، څوارلسم او شپاړسم بلكې د پي ايچ,اكېډمي د لسم، دولسم، څوارلسم او شپاړسم بلكې د پی ايچ
عصمت د پېغلو جونو په کوڅه کوڅه نيلام شو,عصمت د پېغلو جونو په کوڅه کوڅه نيلام شو
وي چې هغه تحليق وکړي ـــ او دا هر څۀ,وي چې هغه تحليق وکړي ـ  او دا هم څه
فولکلور چې پښتو کښې ورته شفاهى يا اولسى ادب وئيلے شى,فولکلور چې پښتو کښې ورته شفاهي يا اولسى ادب وئيلے شي
حياء اوساته خپله رانه شے په دې لار,حياء اوساته خپله رانه شے په دې لار
زه  نګار سر درنه  ځارومه قدردان وطنه,زۀ نګار سه درنه ځارومه قدردان وطنه
زمونږ دَ تهذيبي غورځېدو دغه بېلګه بس ده,زمونږ د تهذيبي غورځدو دغه بلګه بس ده
نصر  يوه ضخيمه ليكنه لری. پروفېسر نفيس الدين,نصر يوه ضخيمه ليكنه لری. پروفېسر نفيس الدين
زمونږد بې وسۍ ددې نه لويه بېلګه څه ده,زمونږد بې وسۍ ددې نو لويه بېلګه څۀ ده
پښتو ژبه كښې كتابونه د پښتو,پښتو ژبه كښې كتابونه د پښتو
دې  مورچو ته خپله د انګريز سپايانو د قتل ګاه نوم ورکړے دے او,دې مورچو ته خپله د انګريز سيايانو د قتل ګاه نوم ورکړے دے او
د يو بل نه جدا اولا تعلقه قبيلو پۀ خپلو کښې د خپلو,د يو بل نه جدا اولا تعلقه قبيلو پۀ خپلو کښې د خپلو
ګوته کړي دي کوم چې زمونږ د پښتو ، پښتونولۍ او د,ګوته کړي دي کوم چې مونږ د پښتو، پښتونولۍ او د
زما خيال دے چې صرف او صرف ټپه د پښتو ادب اولنے پاټکے دے,زما خيال دے چې صرف او صرف ټپه د پښتو اولنے پاټکے دے
تۀ ټول عمري دې بَهَانې ستړې کړې,ته ټول عمري دې بهانې ستړې کړي
کور کښې اوده وو خپلو خپلو پلرونو د باردو,کور کښې اوده وو خپلو خپلو پلرونو دَ باردو
وحدت د غزل هر شعر ځان نه يوه پوره,وحدت غزل هر شعر ځان نه يوه پوره
دې وطن کښې  مونږ غواړو  د عدل  نظام,دې وطن کښې مونږ غواړو د عدل نظام
"دَ لنډيو په شان خوله په خوله تر دې وخته رارسېدلې دي"" ـ","دَ لنډيو په شان خوله په خوله تر دې وخته رارسېدلي دي""ـ"
مرهم مرهم ئې هم ټکور وطنه,مر هم مرهم ئې هم ټکور وطنه
راوړې څوک په يارۍ کښې حساب نه,راوړے څوک په يارئۍ کښې حساب نه
معمولي بڼيا ته کښېنه پاسه کاندي,معمولي بڼيا ته کښنه پاسه کاندې
د پوهانو د وېنا مطابق او د انساني تاريخ  په رڼا کښې,د پوهانو د وېنا مطابق او د انسانى تاريخ په رڼا کښې
او بې کچه يخني پرې راغله ـ  دومره يخني ئې وشوه ـ  چې ډېرې انګيټۍ ئې,او بيا کچه يعني پرې راغله ـ دومره يخني ئې وشوه چې ډېرې انګيتي ئې
د چا اخلاق به د اعلیٰ درجې وو او د اخلاقو,د چا اخلاق به د اعلٰی درجې وو او د اخلاقو
دي چې پکښې مرزاخان انصاري ، دولت لواڼے,دى چې پکښې مرزاخان انصارى، دولت لوڼے
نور خلق وراچول ـ  په دغه جنګونو کښې دَ مذهب نوم ډېر په بې,نور خلق راوچول ـ  په دغه جنګونو کښې دَ مذهب نوم ډېر په بې
خبري اژانس ته ویلي دا اور د کارخانې ودانۍ کې دخبري اژانس ته ویلي دا اور د کارخانې ودانۍ کې د,خبرې اژانس ته ويل دا ادن ارا ن د د
دخان عليين مکان وه ـ  رانژدے شۀ راته ئے وو,د خان عليين مکان وه ـ رانثژدے شۀ راتائے وو
"بابا"" او د خليق صېب ""زۀ او زما زمانه"" هغه علمی","بابا"" او خليق صېب ""زۀ او زما زمانه"" هغه علمی"
دا نظريه قلندر مومند په شاعرۍ د انقلاب او مزاحمت,دا نظريه قلندر مومند په شاعرۍ د انقلاب او مزاحمت
اجمالي خاکه  داسې راښائي . سلطان يمين الدوله ابو القاسم محمود,اجمالي خاله داسې راښائي. سلطان يمين الدوله ابو القاسم محمود
"سړے هغه چې په کردار شي ""سړے""",سړے هغه چې په کردار شي سړے
دا لوی ږیری سره ټکر کوی ؟ ملا ورته وويل : ما د ږیری سره ټکر نه دی,دا لوی ږیری سره ټکر کوی؟ ملا ورته وویل : ما د ږیری سره ټکر نه دی
د پښتنو سلو تنو شاعرانو د كلام نمونې هم په پكښې,د پښتنو سلو تنو شاعرانو د كلام نمونې هم په پكښې
جدت او نوے والے پېدا کړو نو نوي موضوعات ئې په,جدت او نوے واے پېدا کرونو نوې موضوعات ئې په
جداېي شوه خدای خپل کړه کا,جدائي شوه خدای خپل کړه کا
دريابه حد ئې نشته دے د شان د حُرمتونو,دريابه حد ئې نشته دے د شان د حُرمتونو
د دې نه علاوه ښاغلی رښتين د كومې,د دې نه علاوه ښاغلی رشتين د كومې
سل ځايه دريابه تقسيم شوے يم,سل ځايه دريابه تقسيم شوے يم
طائر صېب ډېر خوش طبيعته هم ؤ خو کار به ئې هم,طائرصېب ډېر خوش طبيعته هم ؤ خو کار به ئې هم
دا اولس چې تيندکونه خوري تيارو کښې,دا اولس چې تيندکونه خوري تيارو کښې
په پښتو کښې هائيکو ډېر زر د پښتون,په پښتو کښې هائيکو ډېر زر د پښتون
دَ بلها ښکلو مخونو ګناهګار يم,دَ پلها ښکلو مخونو ګناهګار يم
نه دې کور شته نه دې کلی دلته ژوند یو ملنګي ده,نه دې کور شته به دې کلي دلته ژوند يو ملنګي ده
خو د چل بازۍ او مکر او فريب په ذريعه ئې خپل کار اوکړو۔ څۀ غداران ئې په,خو د ا بازۍ او مکر او فريب به ذريع ئې خل کراوکړو څۀ غاران ئې به
مونږ داسې په کږنو انګېرنو کښې اخته وو,مونږ داسې په کږنو انګېرنو کښې احته وو
سرائے بل جوړ کړو ـ  او د پلار په شان ئې مسافرو له د,سرلئے بل جوړ کړو ـ او د پلار په شان ئې مسافرو له د
کال خاورې خټې کولې شې ـ  دَ کلي سره خواته به دَ خاؤرې دَ خټ نه,کال خاورې خټې کولې شي ـ  دَ کلي سره خواته به د خاؤرې د خټ نه
احساس په ښۀ طرح وركړے وۀ خو يوې ادارې د ګردپښتون وګړی علمي تنده كله سړولے شوه,احساس په ښۀ طرح وركړے وۀ خو يوې دګر د پښتون وګړی علمي تنده كله سړولے شوه
په مينه پسې مرم خو د انسان په لوري نۀ ځم,په مينه پسې مرم خو د انسان پۀ لوري نۀ ځم
افغانى پۀ خپل کتاب زمونږ مجاهدين کښې د منشى عزيزالدين,افغانى پۀ خپل کتاب زمونږ مجاهدين کښې د منشى عزيز الدين
اسلامي دور د يادګارونو نه علاوه,اسلامي دور د يادګارونو نه علاوه
چې پاسته پاسته ورځوي راپه زړۀ شي,چې پاسته پاسته ورځوي راپه زړۀ شي
د زړۀ په وينو دې نغمې ليکم,تا متې مستې ترانې ليکم
دا چې پۀ پت ښيګړه توره وفا ننګ ولاړ دے,دا چې په پت ښېکړه پوره وفا ننګ ولاړ دے
ووې او يوه لويه مذهبى پښتنه حلقه قائمه شوه. د وخت,ووې او يوه لويه مذهبى پښتنه حلقه قائمه شوه. د وخت
زمکه خو زمکه ده چې وئې خوړ اسمان د وطن,زمکه خو زمکه ده چې وئې خوړاسمان د وطن
کامل نۀ دے چې بل ته ئې حاجت پاتې نۀ وي ـ يوفرد چې دبل فرد په,کامل نۀ دے چې بل ته ئې حاجت پاتې نۀ وي يو فرد چې د بل فرو يه
هلته  دښمن شوخوشحال,هلته دښمن شو خوشحال
درست جهان دے زمکه خوځي,درست جهان دے زمکه خوځي
د تحفظ په خاطر د ټولې دنيا د نمائنده شاعرانو او,د تحفظ په خاطر د ټولې دنيا د نماتنده شاعرانو او
پرانستلې,پرانستلې
دراصل دغه اصلي ولي دے,د راصل دغه اصلې ولې دے
عمل ته كړے شوه,عمل ته كړے شوه.
