GroundTruth,Prediction
کذاک نڢسک مااࢽ انت موجدها ؞ ڢانظࢽ بعفل سليم غيرمختبل,کذاک نڢسک مال ات موجدها ؞ ڢانظى بعفل سلم غيرمختبل
بَتَ سَࢽْ لَيْڢِࢽْتَ يَيْ يَوَابَا,بَتَ سَࢽْ لَيْڢِࢽْتَ يَيْ يَوَابَا
تࣸواْبَلٜىٰ شِإسَرْمَ يَايٜىٰ     حَرْذࣸوَاکَيْࢽَىْ شِوَايٜىٰ,تࣸواْبَلٜيٰ شِإِسَرْمَ يَايٜيٰ  حَرْذࣸوَاکَيْࢽَىْ شِوَايٜيٰ
وهبࣸک,ا
تَاڟَرٜيٰ أَزࣸمِي دَصَلَّا    غَسْکِيابَاتَاکَسَالَا,تَاکَرٜيٰ أَزࣸمِي دَصَلَّ  غَسْکِيَابَاتَاکَسَالَا
زَارِيَا,زَارِيَ
ايامه وڧت زوال اللهم اغڢرلي,ببامهوڧت زوالࢽ للمواࢽڢر
طَࢽْ ࢽَمِجِ ڧَاڧَاذَاعَسَاوَاطَࢽْ سࣸوࢽَا,طَࢽْ ࢽِمِجِ ڧَاکَادَاعَسَاوَاطَرْسࣸوࢽَا
إِذَࢽْ ذَاکࣸ غَيْسَاوَاکࣸذَمْ غَمَ حَࢽّࣸوَا ؞  شِيمَا حَديشِ ࢽٜي ࢽَسِيدِ مࣸحَمَّدَا,إِذَࢽْ ذَاکࣸ غَيْسَاوَاکࣸذَمْ غَمَ حَࢽࣸوَا ؞ شِيمَاحَدِيشِ ࢽٜيٰ ࢽَسِيدِ مࣸحَمَّدَا
سَيْ مࣸکَࢽْ شَاوَرْوَرِࢽْمࣸ    ثٜىٰمَ اَدَمࣸ يَاأࣸبَࢽْمࣸ,سَيْ مࣸکَࢽْ شَاوَرْوَرِࢽْمࣸ  ثٜىٰمَ أَدَمࣸ يَاأࣸبَࢽْمࣸ
تَارࣸوَرْدَأَکِىْ يَڢِيࢽِي   بَابࣸ لَيْڢِي ڢَرْضَ عيْࢽِي,تَارࣸوَرْدَأَکَيْ يَڧِيࢽِي  بَابࣸ لَيْڢِيي ڢَرْضَ عَيْࢽِي
7,1
کَمَرْ حَغࣸمَا سَبࣸوْاْدَغَمْبَا,کَمَرْحَڧࣸمَاسَبࣸوْاْدَغَمْبَا
دَغَ بَايَ غَرَيْ سࣸبَاشِ غَابَا,دَغَ بَايَ غَرَيْ سَبَاشِ غَابَا
بَاذَىْ مَسَ ݣَيوْ أعَاڧِبَابَا,بَاذَيْ مَسَ کَيوْ أَعَاڧِبَابَا
إِࢽْبَاسࣸࢽْ تࣸوبَ سࣸࢽبرِيْبَا,إِࢽْبَاسࣸࢽْ تࣸوبَ سࣸࢽْ بَرِيبَا
يَثٜيٰ مࣸسࣸ کࣸجٜيٰ إِࢽْ کࣸࢽْغَ رَوْࢽِي جِکِࢽْ طَيَا ؞ بَࢽْ ذَمَ ࢽٜيٰࢽٜيٰ مَهْدِ جِکَࢽْ مࣸحَمَّدَا,يَثٜيٰ مࣸسࣸ کࣸجٜيٰ إِࢽْ کࣸࢽْغَ رَوْࢽِي جِکِ طَيَا ؞ بَࢽْ ذَمَ ࢽٜيٰࢽٜي مََدِلِيَکَࢽْ مࣸحَمَّدَا
حَرْيَکَࢽْ کࣸوکَايَثٜيٰ دَا    مَيْ إِدࣸو ࢽَکٜيٰ مِي يَمَيْدَا,حَرْيَکَࢽْ کࣸوکَايَثٜيٰ دَامَيْ إِدࣸوࢽَکٜيٰ مِي يَمَيْدَا
بَࢽْ کَاࢽَادَکࣸواْکࣸطِࢽْ حَڧِيبَا,بَࢽْ کَاࢽَادَکࣸواْکࣸطِࢽْ حَڧِيبَا
ࢽِي ذَاࢽِ طࣸورَسْ بَاوَࢽِ ڢَرْغَبَا    دࣸومِࢽْ بَتࣸࢽْ ࢽَيْ بَاڧَرْيَابَࢽٜيٰ,ࢽِي ذَإِࢽْ طࣸورَسْ بَاڢَࢽِ ڢَرْغَبَا  دࣸومِࢽْ بَتࣸوࢽَي بَاڧَرْيَابَࢽٜيٰ
أِࢽْدَيْ بَکَ ذَاݒِي حَࢽْڧࣸرَابَا,إِࢽْدَيْ بَکَ ذَابِحَࢽْڧࣸرَابَا
وٜبْتَنْطࣽعٜࢽ فَبِتَنْجِ مَکّࣽ کࣽسࣸدّࣸطن هَىْ هࣸودٜ وَاوَاضࣸرّࣸ فࣸلْعٜࢽ هٜوْتَتَا,وَبتَنْطࣸجٜࢽْ فَبتَنْجِ مَکّࣸ کࣸسࣸدࣸطٜࢽْهَمَىْ هࣸودٜوَاوَاضࣸرّࣸفلْعْر مٜوْتَتَ
بَيْ کࣸواْيِ ثِکِࢽْ رَشِࢽْ سَࢽِيبَا,بَيْ کࣸواْيِ ثِکِࢽْ رَشِࢽْ سَࢽِيبَا
کࣸوکࣸوامَذَاڢَکࣸکَامَ مَاتَ دَغَسْکِيَا ؞ کࣸکٜوْتَاأَمَاࢽَ کࣸࢽجِ ذَࢽْشٜ مࣸحَمَّدَا,کࣸوکࣸوَامَذَاڢَ کࣸکَامَ مَاتَ دَغَسْکِيَا ؞  کࣸکࣸوْتَاأَمَاࢽَ کࣸࢽْجِ ذَࢽْثٜيْ مࣸحَمَّدَا
بَاتࣸڢَاتَرْوَابَاثِي دَشَىٰ   غَيْسࣸوَرْ بَکَمَاتَاغَاغَرَيٰ,بَاتࣸڢَاتَرْوَابَاثِي دَشَيٰ  غَيْسࣸوَرْبَکَمَاتَاغَاغَرَيٰ
أَبَايَرْڢَ يَيْ هِجِرَايَذࣸوا مَدِيࢽَةࣸ ؞ أَکَبَاشِ يِࢽْ وࣸرْدِيڢَ أَحْمَدَا,أَبَايَࢽْ وَيَيْ مِ جِرَابَذࣸوامَدِيࢽَةࣸ ؞ أَکَبَاشِ بِࢽْ وࣸرْدِيڢَ أَࢽْبِ أَحْمَدَا
ࢽصارڢري غرسࢽ بساجکࢽ س    ثکࢽ س بکيکرࢽ شک اࢽصارا,ࢽصارڢري غرس بساجکࢽس  ثکࢽ سس بکيکرࢽ شک اࢽمار
شَيْخࣸࢽَامَالَمْ أَمِيْرࣸ    شِڢَ دَىْ يَاکَامَ حَࢽّࣸو,شَيْخࣸࢽَامَالَمْ أَمِيࢽࣸ  شِيْڢَ دَيْ يَاکَامَ حَࢽّࣸوࣸ
شي يغيامࢽا,سِج يَغَبَامَࢽَا
بَيْبَ سَيْ دࣸومِࢽْ بَࢽَّثٜيٰ   شِيدَدࣸکَّࢽْ کَرْکَࢽْثّٜيٰ,بَيْبَ سَيْ دࣸومِࢽْ بَࢽَثّٜيٰ  شِيدَدࣸکَّࢽْ کَرْکَتَثّٜيٰ
شِى يَسَابَمࣸبَرْکَ کَاتࣸࢽَابَا,شِي يَسَابَمࣸ بَرْکَ کَاتࣸࢽَابَا
مکوت,مکوت
بَڧَرْدَوْطَادَوْطَ مَزِࢽَىٰ   وَࢽْکَࢽْتَاأࢽْثٜيٰ سَيْ جَهَࢽَّمَ,بَڧَرْدَوْطَادَوْطَ مَزْࢽَىٰ  وَࢽْکَࢽَتَاأَࢽْثٜيٰ سَيْ جَهَࢽَّمَ
سࣸومَالَمِي بَيْ ڟِيرَبَلّٜي جَاهِلِي   کࣸومَيْ کࣸطِي شَأَࢽِࢽْسࣸ کَاجِ مࣸتَاࢽٜيٰ,سࣸومَالَمِي بَيْ ڟِيرَبَلّٜيٰ جَاهِلِي کࣸومَيْ کࣸطِي شَأَࢽِࢽْسࣸ کَاجِ مࣸتَاࢽٜيٰ
إِࢽْ مَّثٜيٰ بَاتَ رَغَامَکَ بَرْتَا   دَيْࢽَ ࢽࣸڢِࢽْتَ کَبَرْشَأَوَتَّا,إِࢽْ مَّثٜيٰ بَاتَ رَغَامَکَ بَرْتَا  دَيَࢽْ ࢽࣸڢِࢽْتَ کَبَرْشَأَوَتَّا
دَحَدِيثِ بَامࣸڢَاجَعَابَا,دَحَدِيثِ بَامࣸڢَاجَعَابَا
الَّتى کاتبه م,اع کات
سࣸࢽْ مࣸسࣸلْمِي أَرْزِکِيࢽٜيٰ   سࣸࢽْ ذࣸمࣸࢽْتَاوَاجِبِيࢽٜيٰ,سࣸࢽْ مࣸسࣸلْمِي أَرْزِکِيࢽٜيٰ  سࣸࢽْ ذࣸمࣸࢽْتَاوَاجِبِيࢽٜيٰ
وَاڧَرْإِࢽْڢِرَاجِ تَبَکࣸي,وَاڧَرْ إِࢽْڢِرَاجِ تَبَکࣸي
دࣸکْ أَبِࢽْدَمࣸتࣸمْ يَرِسْکَا    شِي مَأَوْࢽِي ذَاشِ طَوْکَا,دࣸکْ أَبِࢽْدَمࣸتࣸمْ يَرِࢽْکَا شِي مَأَوْࢽِي ذَاشِ طَوْکَا
إِذَࢽْ ذَاکَامَ غࣸدَاثِکِࢽْسࣸ کَتَࢽْبَيَا ؞  دࣸࢽْ کَدَکَيِيࣸوݒَرْࢽَاغَسࣸࢽَّرْ مࣸحَمَّدَا,إِذَࢽْ ذَاکَامَ غࣸدَاثِکِࢽْسࣸ کَتَْبَيَا ؞  دࣸࢽْ کَدَکَييࣸوبَرْࢽَاغَسࣸࢽَّْمࣸحَمَّدَا
کَارࣸوَيْ دَغِيَادَتَابَا   ذَاسࣸ جَامَسࣸ شَࢽْ عَذَابَا,کَارࣸوَيْ دَغِيَادَتَابَا  ذَاسࣸ جَامَسࣸ شَࢽْ عَذَابَا
إِࢽْ تࣸࢽَامَکَ إِࢽْ کَمَࢽْثٜيٰ   تࣸࢽْ کَࢽَاثِکِ کࣸࢽْيِ ذَࢽْثٜيٰ,إِࢽْ تࣸࢽَامَکَإِࢽْ کَمَࢽْثٜيٰ  تࣸࢽْ کَࢽَاثِکِ کࣸࢽْيِ ذَࢽْثٜيٰ
دع المطامع واعلم اࢽ صاحبحا ؞ مࢽ التلو ڢى خمل وت خجل,دع المطامع واعلم اࢽ صاحبا ؞ مࢽ التلڡ وعل وت مجل
وثڡ يولا ک لاک لاتبغى به بدلا ؞ ڢما عࢽ الله جل الله مࢽ بدل,وثڡ بدلاک لانبغى به بدلا ؞ ڢماعࢽ الله جل الله مࢽ بدلل
مَيْ بِطَرْ أَوْرٜيٰ أَعِدَّا    شِيدَامَيْتࣸوذَرْتَ شَيْدَا,مَيْ بِطَرْأَوْرٜيٰ أَعِدَّا شِيدَمَيْتࣸوْذَرْتَ شَيْدَا
دميماجغ کوکو شي غحࢽيا   مࢽاࢽࢽ ذمࢽ تار دسو ࢽصارا,دميماجغ کوکوشي عحࢽيا  مࢽاࢽࢽ ذمࢽ تاردسوࢽصارا
جٜىٰ غَمَالِکِ ثٜىٰ شِࢽࣸوࢽَا   مࣸتَاࢽٜىٰ ماسࣸ بَرْࢽَا,جٜيٰ غَمَالِکِ ثٜيٰ شِࢽࣸوࢽَا  مَامࣸتَاࢽٜيٰ مَاسࣸ بَرْࢽَا
يَثٜيٰ دَمَيْزِࢽَىٰ کࣸويَاتࣸوبَا   سَيْيَيْ ࢽࣸڟࣸواْوࣸتَاݣࣸاࢽَࢽْ شٜيٰکَرَا,يَثٜيٰ دَمَيْزِࢽَيٰ کࣸوبَاࢽࣸوبَا  سَيْيَيْ ࢽࣸڟࣸواْوࣸتَاکَاࢽَࢽْ شٜکَرَا
لا تخل وفتکاࢽ وڢفت مࢽ عمل ؞ على الدوم على الدوام على رفڡ بلاملل,لاتل وفتنک اࢽ وڢفت مࢽ عل ؞ على الدوام على رڢڡ بلاملل ل
مَىْ بِطَࢽْ ڟِيْرَاغَذِلَّا    کࣸواْصَࢽَاعَاکࣸواْغَصَلَّا,مَيْ بِطَرْڟِيرَاغَهِلَّا  کࣸواْصَࢽَاعَاکࣸواْغَصَلَّا
إدࢽ مࢽسام أيکو مࢽکتاش   ميادو رࢽغ ککيم مديࢽ ࢽٜس غاࢽصارا,إدࢽ مࢽسام أيکومࢽکتاش  ميدورغ ککم مديرࢽس غاࢽصار
کࣸمَ سَيْ بَکَذࣸوْکَࢽَارَحَابَا,کࣸمَ سَيْ بَکَذࣸوْکَࢽَارَحَابَا
تَمَت,تم
کࣸسَࢽْ عِࢽْدَاَکَسَࢽْ أَࢽَّبِمّࣸ مࣸحَمَّدࣸ ؞   شِيمَاڢَ أَࢽْ سَࢽْشِ جِيکَࢽْ مࣸحَمَّدَا,کࣸسَࢽْ عِࢽْدَأَکَسَࢽْ أَࢽَّبِمّࣸ مࣸحَمَّدࣸ ؞  شِيمَاڢَ أَࢽْسَࢽْشِ جِيکَࢽْ مࣸحَمَّا
کࣸوْاْمَذَاحَتَّىٰ غَمَاتَا    کࣸوْاْلَلࣸورَࢽْ سࣸࢽْ يَوَيْتَ,کࣸوْاْمَذَاحَتَىٰ غَمَاتَا  کࣸوْاْلَمࣸورَࢽْ سࣸࢽْ يَوَيْتَ
کٜىٰ هَوَاکَغَࢽࣸواْࢽَوَاࢽٜىٰ غَامࣸتࣸمْ مَىْ غَرْغَطِى,کٰٜ هَوَاکَغَࢽࣸواْࢽَوَاࢽٜيٰ  غَامࣸتࣸمْ مَيْ غَيْغَطِرَيْ
ڢَيْ دَݒࣸويٜيٰ أّبَرْڢَسَادِ هَرْأَکَيْغَ بِيَࢽْ مࣸرَادِ,جَيْ دَبࣸويٜيٰ أَبَرْڢَسَادِ  هَرْأَکَيْغَ بِيَࢽْ سࣸرَادِ
#718,1٣
رَغّࣸواْ بَاذَايَشَاذࣸمَابَا,رَغࣸواْبَاذَابَشََاذࣸمَابَا
کࣸوْاْوَثٜيٰ دَوࣸرِࢽْࢽࣸڢِࢽْسَا   شِي مِجِ دࣸࢽْ هَࢽْکَلِࢽْسَ,کࣸوْاْوَثٜيٰ دَوࣸرِࢽْࢽࣸڢِࢽْسَا شِي مِجِ دࣸࢽْ هَࢽْکَلِࢽْسَ
12,1
لَاخِرَادَيْ بَاسࣸ سَامࣸ  أَرْزࣸکَاإِࢽْ أَࢽْکِرَامࣸ,لَاخِرَادَيْ بَاسࣸ سَامࣸ  أَرْزࣸکَاإِࢽْ أَࢽْکِرَامࣸ
إِࢽْ اَللَّهْ يَسࣸووࣸ ڧَࢽْتَا بَاوَا  سَيْ کَتَرَرْدَشِيڢَا بَايَا صَࢽَاعَ,إِࢽْ الّهْ سَࣸووࣸلَڧَࢽْتَابَاوَا  سَيْ کَتَرَرْدَشِيڢَابَايَاصَࢽَاعَ
بَسࣸ کࣸرْبِ حطَطِيَرْغِيَابَا,بَسࣸ کࣸرْبِ حَطَطِيَرْغِيَابَا
ࢽَاإِشٜيٰ مَالَمْ حَمِيدࣸ تَمْبَيَرْ کَلْمَرْ شَهَادَ,ࢽَاَشٜيٰ مَالَمْ حَمِيدَ  تَمْبَيَرْکَلْمَرْشَهَادَ
ڢَرِللَّجِ جࣸلْدٜطِࢽْ خَمْسَةࣸعَشَرَکࣽسَبّࣸ عٜجࣸوِ,ڢَرِلَجِ جࣸلْدٜطِرْ حَمْسَةࣸ عَشَرَکࣸسَبّࣸ عٜجࣸوِ
يَثٜيٰ طَبِيبِي مَيْيِࢽْ مَاغَࢽِي  ࢽَثࣸوثࣸکَابَاغَوْغَاوَرْبِيَا,يَثٜيٰ طَيَيِيِي مَيْبِࢽْ مَاغَࢽِي  ࢽَتࣸوثࣸکَابَاغَوْغَاوَرْبِيَا
إِࢽْ کَاثٜيٰ مَتَ وَࢽْثِ کِلࣸورا   بَاکَ حَࢽَاࢽِي بࣸغࣸࢽْ ثِࢽْيَاتَا,إِࢽْ کَاثٜيٰ مَتَ وَࢽْثِ کِلࣸورَا  بَاکَ حَࢽَاࢽِي بࣸغࣸࢽْ ثِࢽْيَاࢽَا
سَࢽْدَجِࢽْيَاتَايِي جِࢽْيَا تَادَکَيْما يَابࣸوَاياَ,سَࢽْدَجِࢽْيَاتَايِي جِࢽْيَا  تَادَکَيْمَايَابࣸوَايَا
بَيْثِࢽْ ڢَوَࢽَّي کࣸمَ أَکَسَامࣸ شَٰتَرَ ؞ ثِکِࢽْ أَرْبَعِيࢽَ دَحࣸطࣸࢽْسࣸ جِيکَࢽْ مࣸحَمَّدَا,يَࢽْثِࢽ ڢَوَࢽَي کࣸمَ أَکَسَامࣸ شٜتَرَ ؞ ثِکَࢽْ أَرْبَڧِيࢽَ دَحࣸࣸࢽْسࣸ جِيکَࢽْ مࣸحَمَّدَا
أَࢽَّبِي شࣸوغَبَࢽْ مّࣸمَايَيْ ڢَتَوْثِي  إِࢽْکࣸويِي کَکٜي دَشِي کَيْ صَࢽَاعَ,أَࢽَّبِي شࣸوغَبَࢽْ غࣸمَايَيْ ڢَتَوْثِي  إِࢽْکࣸويِي کَکٜيْ دَشِي کَيْ صَࢽَاعَ
وَࢽْسࣸ کࣸواْ سَبَبِي دَشِرْکَا   يَاحَࢽَاسࣸوثٜيٰ دَسࣸوکَرْ,وَࢽْسࣸ کࣸواْسَبَبِي دَشِرْکَا  يَاحَࢽَاسࣸوࣸثٜيٰ دَسࣸوکَرْ
کࣸوْا دَيَاذَمَ شࣸوغَبَا ࢽٜىٰ   بَـاشِ ثٜى مَکَ يَاڢِ وَاࢽيٰ,کَوْاْدَيَاذَمَ شࣸوغَبَاࢽٜيٰ  بَاشِ ࢽٜيٰ مَکَ بَاڢِ وَاࢽٜيٰ
مَيْ يِࢽْ غࣸدࣸو يَاڧِࢽْ کَاڢِرَيْ   مࣸࢽْجِ بَايَاسمّࣸ غَاڢَرا,هَيْيِࢽْ غࣸدࣸوغࣸࢽْ بَاڧِࢽْ کَاڢِرَيْ  مࣸࢽْجِ بَابَاسَمࣸ غَاڢَرَا
ࢽَمَࢽْغِ زَارِيَ,ࢽَمَࢽْغِ زَارِيَ
3,1
أحْمَدَا يَاڢِ کࣸووَ تَبَّتْ حَڧِيڧَا,أَحْعَدَايَاڢِ کࣸووَتَبَّتْ حَڧِيڧَا
ظَاهِرِي کواْوَايَغَاࢽٜىٰ    غَاسࣸرࣸکَىْ غَاإِيَايٜىٰ,ظَاهِرِي کࣸوْاْوَايَڧَاࢽٜيٰ  غَاسࣸرࣸکَيْ غَاإِيَايٜيٰ
ڢصل نع اوى الواجبات والاستࢽ لال بالنظࢽ ناالخلوفات,ڢصل تا اول الواجبات والاستࢽ لال بالࢽطر ن الخلوفات
سَيْدَيَىْ سࣸجَدَادَغࣸوشِي    ثَࢽْ غَوَࢽْدَيَطَوْکَکٜىٰشِ,سَيْدَيَيْ سࣸجَدَادَغࣸواشِي  ࢽَࢽْ غَوَاْدَيَطَرْصَکِسِ
زَارِِيَ؞,ࢽَلروَم
ثࣸوثٜيٰ ثࣸوثٜيٰ بَاع تَاطِي وَࢽْدَيَابِ ࢽَوَࢽْغَ رࣸوْطِي,تࣸوثٜيٰ تࣸوثٜيٰ بَاعَ تَاطِي  وَࢽْدَيَابِ ࢽَوَࢽْغَ رࣸوْطِ
أَيْ تࣸࢽْ بَعَجٜيٰ غَکَوثَرَابَا,أَيْ تࣸࢽْ بَڢَجٜيٰ غَکَوْثَرَابَا
17,1
ذَاعَ کࣸواْحَوْࢽٜيٰ دَڧَرْڢِي   غَادࣸحࣸوڧَشِيَرْ دَذࣸرْڢِي,ذَاعَ کࣸواْحَوْࢽٜيٰ دَڧَرْڢِي  غَادࣸحࣸوڧَشِيَرْدَذࣸرْڢِي
بَتَذࣸوْادَشِرِࢽْ مࣸبَارَزَاباَ,بَتَذࣸوْادَشِرِࢽْ مࣸبَارَزَابَا
دَجِبْرِيلࣸ يَاکࣸومࣸوسَرِيحَ هَاثٜغَ ؞ دَغَ إِيکࣸࢽْ تَعَلَىٰ جَلَّ سَرْکِࢽْ مࣸحَمَّدَا,دَجِيْرِيالࣸ بَاکࣸومࣸوسَرِيحَ هَاࢽِڢَ ؞  دَغَ إِيکࣸࢽْ تَڢَطَيٰ جَلَّ سَرْکِ مࣸحَمَّدَا
5,1
دࣸࢽْ سࣸکَࢽْجِ کِرَاوࣸرِࢽْمࣸ    سَىْ سࣸثٜىٰ بَࢽْ غَسْکِيَرْمࣸ,دࣸࢽْ سࣸکَࢽْجِ کِرَاوࣸرِࢽْمࣸ  سَيْ سࣸثٜيٰ بَࢽْ غَسْکِيَرْمࣸ
لَيْڢِࢽْکَ سࣸذَࢽْ بَسࣸيْ يَوَابَا,ࢽَيْڢِࢽْکَ سࣸذَࢽْ بَسࣸيْ يَوَابَا
سَيْشِ سࣸوْاْ حَکَ ڢَي دَݒࣸويٜيٰ    غَاشِ رَاࢽَا تَاذࣸغࢽْيٜيٰ,سَيْشِ سࣸوْاْحَکَ ڢَيْ دَبࣸويٜيٰ  غَاشِ رَاࢽَاتَاذࣸغَࢽْيٜيٰ
کالى يح ثم کلمح ابى ڡ سابفهم ؞ اوسى عة الخيل سبفاثم ذي مل,کالى يم غم کلم الى ڡ سابلم ؞ اوس عة الجيل سبفاث ذب مل
وَࢽْدَکٜيٰ ࢽٜيٰمَࢽْ دَلَاَلَهْ   سَيْ يَتَاشِ يَبَرْ کَسَالَهْ,وَࢽْدَکٜيٰ ࢽٜيٰمَࢽْ دَلَالَه سَيْ بَتَاشِ بَبَرْکَسَالَه
بَابࣸ لَيْڢِي أَيْ أذَمْࢽٜيٰ   کࣸواْأَکࣸࢽْثٜيٰ أَکَيْ حَلَلْࢽٜيٰ,بَابࣸ بَيْڢِ أَيْ أَذَمْࢽٜيٰ  کࣸواْأَکࣸࢽْثٜيٰ أَکَيْ حَلَلْࢽٜيٰ
15,1
8,1
بَاکَرَاتࣸوسࣸࢽْرَسَىٰ دࣸوکِيَا    سࣸوࢽٜيٰ بَرَايِي سࣸوࢽٜيٰ يࢽْٜڢَسِي,بَاکَرَاتࣸوسࣸࢽْرَسَىٰ دࣸوکِيَا  سࣸوࢽٜيٰ بَرَامِي سࣸوࢽٜيٰ يَيْڢَشِي
عٜسࣸجࣸودࣸوَالرَّفْعࣸ عٜبَنْتࣸدٜمِنْهࣸ عٜمَکّࣽ,عٜسࣸجࣸودࣸوَالْرَّڢْهࣸعٜجَنْتࣸدٜمِنْهࣸ عٜمَکَةّࣸ
ڧَسَاتَايِ مࣸوطِي زَامَࢽِي بَيَّࢽَا تَسَ ؞  إِتَمَاکَرَامَ ثٜيٰ کࣸذࣸوکࣸجِ ڢَاءِدَا,غَسَاتَايِ مࣸوطِي زَامَࢽِي يَيَࢽَاࢽَسَ ؞ إِتَمَاکَرَامَ ࢽٜيٰ کࣸذࣸوکࣸجِ ڢَاءَِدَا
يَࢽْڧَشِي سَيْبِي دَبَرْثِي   سࣸࢽْ رࣸڢٜىٰتَ أمَىْ رَشِࢽْ ثِي,يَࢽْڧࣸشِي سَيْبِي دَبَرْثِي  سࣸࢽْ رࣸڢٜيٰتَ أَمَيْ رَشِࢽْࢽِي
أَمِيࢽࣸ ࢽٜيٰ کَࢽࣸو مَوَاڧِي عَييَلْوَا  کࣸمَاࢽِي تٜيٰلَࢽٜيٰ عِࢽَا يِࢽْ صَࢽَاعَ,أَمِيسࣸ ࢽٜيٰ کَࢽࣸومَوَاڧِي عَيَلْوَا  کࣸمَاࢽِي ثٜيٰلَࢽٜيٰ عِࢽَايِࢽْ صَࢽَاعَ
طَࢽْسࣸ کࣸوْاْطَࢽْ کِشِيَرْسࣸ   دࣸکْ أَدَيْدَيْ ذَاسࣸ غَࢽْسࣸ,طَࢽْسࣸ کࣸوْاْطَࢽْ کِيشِيرْسࣸ  دࣸکْ أَدَيْدَيْ ذَاسࣸ غَࢽْسࣸ
إࢽْ أکَىْ مَغَࢽَاغَرٜٜىٰسࣸ   سࣸڢَطَامَکَ إࢽْ أکَيْسࣸ,إِࢽْ أَکَيْ مَڧَࢽَاغَرٜيٰسࣸ  سࣸڢَطَامَکَ إِࢽْ أَکَيْسࣸ
دࣸوبَاإࢽْ مَعَيکَتَاسࣸࢽتَحࣸومَࢽْ    بَاسَاکَامَ وَࢽْدَکٜىٰيِࢽْ صَࢽَاعَ,دࣸوبَاإِࢽْ مَعَيْکَتَاسࣸࢽْتَحࣸومَࢽْ  بَاسَاکَامَ وَࢽْدَکٜييِࢽْ صَࢽَاعَ
ثم الخلا ڡ اذا مالم يکࢽ تبعا ؞ يغڢوامغلده علمويمل يميل,ثم الخلاڡ اذامالم يک تبطا ؞ يفڢوامفلده معى يمل يمل
بَأَڢِشِ أّدࣸودَرَوْسَيَابَا,بَأَڢِيشِ أَدࣸودَرَوْسَيَابَا
شِي مࣸتࣸم بࢽى االْوَڧَارِي  لاَزِمِࢽْ إِسْتِغْڢَارِي,شِي مࣸࢽࣸم ࢽٜيٰ ذَالْوَڧَارِي  لَازِمِࢽْ إِِࢽِࢽْغِڢَارِي
عَنِّيَادٜوَتَکْبِيرَةࣸࡼلاِحْرَامِ حَبِّرَاوࣸحَرْمِنِرْوࣽ,عَنِّيَادٜوَتَکْيِيرَةࣸࡼلاِحْرَامِ حَبِرَاوࣸحَرْمِنرْوࣸ
تکࢽ بدد,تکࢽ بدد
ِکي وس,اکيوس
ڧِيدَسࣸوْابَاذَاأَڢَاسَ     وَابَ يَاجِ کِرَايَأمْسَ,ڧِيدَسࣸوْاْبَاذَاأَڢَاسَ  وَابَ يَاجِ کِرَايَأَمْسَ
غَاڧِشِي حَرْبَامࣸ سَامࣸ  کࣸواْرࣸوابَتَڢࣸواْ يَغَࢽْمࣸ,غَاڧِثِي حَرْبَامࣸ سَامࣸ کࣸواْرࣸوَابَتَڢࣸواْيَڧَࢽْمࣸ
1,1
أَيِي صَلَّابَاࢽَ أدّࣸعَابَا,أَيِي صَلَّبَاࢽَ أَدّعَابَا
13,1
بَاکࣸواْأَجِيَࢽْدَ ذَيْ دَطٜيٰبَا,بَاکࣸواْأَجِيَࢽْدَذَيْ دَطٜيٰبَا
16,1
بٜࢽ کَࢽ کࣽمَلَلْ بٜࢽْ کَࢽْ کࣽمࣽلٜلْ دٜمࣽجّٜرٜبࣽومَاطࣸࢽْ کࣸمَلَلْ,بٜرْوࣸکَࢽ کࣽمَلْ بٜرْ کَࢽْ کࣸمࣸلٜدࣸمࣽجَّرِبࣽومَاطࣸࢽْ کࣸمَلل
