CER,GroundTruth,ImageID,ImagePath,Label,Notes,Prediction,Timestamp
0.4214876033057851,الخوري جبرايل ريس المدرسة الجزيل الاحترام فبقينا فى هذه المدينة مده يومين ثم يومين اخر فى برنديرنسَ وطلعنا الباخره من هذه,train_005667,../data/muharaf_prepared_resized/train/train_005667.png,Valid but hard,,الخخوري ي اس الرية الري الحتم قينا فى هذه المذية مده لون ثم من فخرى ر ب ال ول  هذه,2025-11-26T21:35:53
0.4210526315789473,اتامل مع انسان خبيث فقد خدمته امس خدمة,train_020986,../data/muharaf_prepared_resized/train/train_020986.png,Valid but hard,,اتامل انان خبيت فقد خة م,2025-11-26T21:36:01
0.4210526315789473,"Mannington, W. Va.,",train_011064,../data/muharaf_prepared_resized/train/train_011064.png,Script mismatch (non-Arabic),,"Mant, W. V,,",2025-11-26T21:36:04
0.4210526315789473,Color Photo by NASA,train_010666,../data/muharaf_prepared_resized/train/train_010666.png,Script mismatch (non-Arabic),,Col Po by N,2025-11-26T21:36:06
0.4210526315789473,قبلت الشراء بما فيه,train_015955,../data/muharaf_prepared_resized/train/train_015955.png,Valid but hard,,بن الشراءة بتاني,2025-11-26T21:36:11
0.4206896551724138,بعضهم بعضاً واحدهم يوسَف قد توفى عن والده المذكور فيلتمسَان جلب اسَطفان والحكم عليه بالمبلغ المسَطر وفايدته فطلب الفريقين بالصوره القانونية فحضرا,train_016218,../data/muharaf_prepared_resized/train/train_016218.png,Valid but hard,,ع ضا ضها وايهم وسَ ف من الده المذكور فلمسَان جل اسَطفان والكم عيه البل المسَة ط طيه البيب الي ال ارة,2025-11-26T21:36:13
0.4201680672268907,المدرج فى اسَتدعا هى ملك رزق سَليمان طيون اتصلت اليه بلارث من ابيه وكانت بيده انما الان من سنة او سنتين قدم المدعى عليه,train_016279,../data/muharaf_prepared_resized/train/train_016279.png,Valid but hard,,المري س اتاد دهم ر سَ ين ون المحه اليه والاد من ابيه وكات بيدها من الان من سَة او سَنيى وجي يسف   لمدى,2025-11-26T21:36:14
0.4196428571428571,عدد ١٢٢ لدى امعان النظر فى مندرجات ضبطنا من المحاكمة وسائر اوراق الدعوى المتفرعة تبين ان حنا شربل المسن قطع شجرة,train_015530,../data/muharaf_prepared_resized/train/train_015530.png,Valid but hard,,عد ١ لدى العى المان ران بطنا من المحاكمة وسائ ورع الدوى المتقرية عنين     ل ية,2025-11-26T21:36:16
0.4193548387096774,عنكم وعن جميع لاننا من مدَة كبيرة لم نحظ ولا بتحرير من حضرتك ومن جهت العزيز خالنا بتمام الصحة,train_018659,../data/muharaf_prepared_resized/train/train_018659.png,Valid but hard,,كم ن ن ان مكة كية م نخظر ولا تري من حضرك ومن هيه الزي نام الا الصة,2025-11-26T21:36:17
0.4189189189189189,مثل التمن لوفا الدين وحيث ان دين موكله سَابق هذا المبيع فيلتمسَ جلب منتوره المحرره والحكم عليها بالدين الباقى لموكله وفايدته والعطل والضرر حافظاً حق,train_016055,../data/muharaf_prepared_resized/train/train_016055.png,Valid but hard,,ف ن ان اين ين اامن مكم ساق هذا المع فيلمسَ جلب مقره المحره والحكم عليا الاي المايم ولميل والاة والا ولا وا ضفق,2025-11-26T21:36:19
0.4186046511627907,وعشتم دهراً  ولك دايم محبته وكرمه بعد خسَرا,train_004574,../data/muharaf_prepared_resized/train/train_004574.png,Valid but hard,,وعستمة وحسًَ ول رايم منه وكرمه بعد,2025-11-26T21:36:20
0.4166666666666667,نظامي ... واحد مع ثور باشي ويوجد خان,train_015146,../data/muharaf_prepared_resized/train/train_015146.png,Valid but hard,,نظان بغال بلك واحل مع نورباش وبوجد خات,2025-11-26T21:36:21
0.4166666666666667,.. / ..Tel. (01) 303344 - Fax (01) 311967 - Boite Postale 14/5312 - Beyrouth - Liban,train_018572,../data/muharaf_prepared_resized/train/train_018572.png,Script mismatch (non-Arabic),,.Tel. (01) 34 - Fax 031 1 967 - Bote Pote eoth Liban,2025-11-26T21:36:24
0.4166666666666667,NADER JOSEPH,train_011202,../data/muharaf_prepared_resized/train/train_011202.png,Script mismatch (non-Arabic),,NAE JEP,2025-11-26T21:36:25
0.4166666666666667,AL – HORRIAT,train_019110,../data/muharaf_prepared_resized/train/train_019110.png,Script mismatch (non-Arabic),,AL RIAT,2025-11-26T21:36:26
0.4166666666666667,المطران ىطرس,train_004757,../data/muharaf_prepared_resized/train/train_004757.png,Valid but hard,,المصور بطرس,2025-11-26T21:36:30
0.4166666666666667,AL - HORRIAT,train_019069,../data/muharaf_prepared_resized/train/train_019069.png,Script mismatch (non-Arabic),,AL RIAT,2025-11-26T21:36:32
0.4166666666666667,فرنسيس حسىمه,train_005775,../data/muharaf_prepared_resized/train/train_005775.png,Valid but hard,,مرسيسجسمه,2025-11-26T21:36:35
0.4166666666666667,قدس السيد الجليل الفاضل دامة رياسَته,train_008757,../data/muharaf_prepared_resized/train/train_008757.png,Valid but hard,,قدس السيد اليل افاضل النبيل دة وسه,2025-11-26T21:37:00
0.4166666666666667,عضو حنا قديس,train_016622,../data/muharaf_prepared_resized/train/train_016622.png,Irrelevant / signature,,عضو قدي,2025-11-26T21:37:12
0.4166666666666667,حىىب حىرالله,train_004210,../data/muharaf_prepared_resized/train/train_004210.png,Valid but hard,,ححبرالله,2025-11-26T21:40:44
0.4166666666666667,JPK2B-69			1,train_008252,../data/muharaf_prepared_resized/train/train_008252.png,Script mismatch (non-Arabic),,JPK2-61,2025-11-26T21:40:57
0.4166666666666667,(كأنه يتشدق),train_003265,../data/muharaf_prepared_resized/train/train_003265.png,Valid but hard,,(يأمن يشدو),2025-11-26T21:41:01
0.4161073825503356,وشاهداً هوا انطانيوس سمعان سَاروفيم من اهدن وغب حلفه اليمين شهد ان القطعة المرقومة هى بيد الخورى جرجسَ فرنجيه من سَبع او ثمان سَنوات وحددها طبق تحديد,train_016368,../data/muharaf_prepared_resized/train/train_016368.png,Valid but hard,,وشا ها ا ون سن سَرايم من اهدن غب حلفه اليمين شهد ان العطعة المرقمة هيد الدى ارخجرَى جه مسن س ا    حد,2025-11-26T21:41:03
0.4158415841584158,قال للمونسيور ان فتح الله وفاضل ومسعد سبب كل علة وذلك امام القرار عما وتقول فى اوانه هذا عن صحة كلامك,train_005726,../data/muharaf_prepared_resized/train/train_005726.png,Valid but hard,,قل سيون ان  اه وفضيل وسد سيب كل عله وذلك اصلم اقداعى وتقول اى ا ا    ك,2025-11-26T21:41:04
0.4155844155844156,فرنجيه وسَمعان انطانيوسَ كرم ولا بينة لغيرهم فتعين لاحضار البينة نهار الارابعا فى ٢٩ نيسَان ٣٠٣ وبالتاريخ المعين حضر المتداعيان وقدم احدهما سَليمان شاهداً,train_016276,../data/muharaf_prepared_resized/train/train_016276.png,Valid but hard,,ترجه وعسان انطوس م ابنة لى عرهم فين لاحضار البية نهار الابع ف٢ تنسن ٣٠ وتاتاري المحر المرن الادا الدا المدام مسما سَهدا,2025-11-26T21:41:06
0.4155844155844156,ابيها لكونه من بشرى وماتت رفقه عن اربع بنين بطرس وداود ويوسَف ويونسَ الحاصلين لها من طنوسَ صالح ثم مات داود المذكور عن بنته نزهه القاصره وزوجته فرنجيه بنت,train_016173,../data/muharaf_prepared_resized/train/train_016173.png,Valid but hard,,ا ن ن ن ر رف ق الرع بن بطرس واد ويوسَف وسَ الحاصلين لها من انوسَ حا ثم مار او المذو رن نه اه ه ه ينت,2025-11-26T21:41:08
0.4137931034482758,وبشاره ثم توفى بشاره عن زوجته حنه بنت الياسَ ابى قزح وبنتيه حنه وسَاره وعن شقيق الخورى يوسَف من ان حنه زوجة بشاره المتوفى تزوجت بديب الخورى اشعيا,train_016185,../data/muharaf_prepared_resized/train/train_016185.png,Valid but hard,,وباه ن ه شه ه ه جن انة الي لى رج وبنية صا وسَاره وعن شقية الخورى يوسَ من ان نه رجش بشاه المري ت  ال اي,2025-11-26T21:41:15
0.4133333333333333,لانَّني لم أجد لكَ عذراً أو سَبباً معقولاً لهذا.. أَكنتَ خائناً لما تصل إلى,train_011699,../data/muharaf_prepared_resized/train/train_011699.png,Valid but hard,,لّ ّ  لك عذً اً َباً عثولاً لهذا .. كن خاً ملا صل الى,2025-11-26T21:41:26
0.4130434782608695,انظروا تلك صيدون وبيبلوس، ممالك الارجواني هذه،,train_019537,../data/muharaf_prepared_resized/train/train_019537.png,Valid but hard,,الو شك صيدون مال وطالارجواني هذه،,2025-11-26T21:41:31
0.4125,صك قدم للمحكمة وهذه صورة الداعى لتحريره اقر اننا بالحالة والاوصاف المعبر اقرارنا بها شرعاً قد بعنا لحود الخورى من قرية بقرقاشا من طايفة المارونية وهو ملكنا ويحق,train_016133,../data/muharaf_prepared_resized/train/train_016133.png,Valid but hard,,ملم م ة ة وة الهرة لحر حرهاه ا بالالة والاصاف المعير قارا بها شرعاً قدعنا لوى الخورى مر قرا اة الماة وة ووية ويق,2025-11-26T21:41:32
0.4117647058823529,Liebers Code Used,train_020846,../data/muharaf_prepared_resized/train/train_020846.png,Script mismatch (non-Arabic),,Meiers Cde e,2025-11-26T21:41:35
0.4117647058823529,سمعناك في ليل الحياة ترافع              لقد مات من تهوى فعمّن تدافعُ,train_004088,../data/muharaf_prepared_resized/train/train_004088.png,Valid but hard,,سمعناك في ليل الحياة ترافع       م ا  داع,2025-11-26T21:41:55
0.4117647058823529,الحورى ىوسف الحاج,train_009228,../data/muharaf_prepared_resized/train/train_009228.png,Irrelevant / signature,,الحورى لوسف,2025-11-26T21:42:12
0.4117647058823529,لعلَّ الوقتَ يَسمحُ لنا بزيارتهِ قبل مغادرتهِ البلاد فاذا أمكنني ذلك أزورُهُ يوماً من,train_011700,../data/muharaf_prepared_resized/train/train_011700.png,Valid but hard,,ة التَ لم لا برنه ل معادته البلاد فاذا أكني ذك أرة ا وم مان,2025-11-26T21:42:22
0.4117647058823529,لطوف المقدسَ وعن اخت المذكورين ومات وهبه عن حنا وحبيب وبشاره ونور هذا ما وجد مسَطراً بمدة القراب السَابقين وبتاريخ ٣٠ ايلول سنة ٣٠٣ حضر الشيخ مخايل جرجسَ,train_016174,../data/muharaf_prepared_resized/train/train_016174.png,Valid but hard,,طو قوس ى ال المذكوي ومان ه عن حنا وحجيب وشاره ونور هذا ما جد سَاً بد الا الساي واي و ٠  الجال جا جس,2025-11-26T21:42:24
0.4117647058823529,Journal Al - Bark,train_003466,../data/muharaf_prepared_resized/train/train_003466.png,Script mismatch (non-Arabic),,Joal l  Ba,2025-11-26T21:42:30
0.4117647058823529,ابدًا نزودكم بساعة خرجنا من غرفتنا,train_020517,../data/muharaf_prepared_resized/train/train_020517.png,Valid but hard,,ابدًا منعم نزوكم بساعد رحا فو غرمتا,2025-11-26T21:42:33
0.4117647058823529,EAC-D-47b (copie),train_004052,../data/muharaf_prepared_resized/train/train_004052.png,Script mismatch (non-Arabic),,EA-CD47c-(ope),2025-11-26T21:42:36
