GroundTruth,Prediction
تعالجها حتى استفاقة. فعادت الى البكاء والنحيب,تعالجها حتى استفاقة. فعادت الى البكاء والتحيب
فقالت ماشكا عي يا اختاه. وهيا ندبر رفع الجثة,فقالت ماشكاعيي يا اختاه. وهيا ندير رفع الجثة
الجنرال لهذا الجواب ونهضى مسرعاً الى غرفته. فقامت فانكا,الجنرال لهذا الجواب ونهض مسرعاً الى غرفته. فقامت فانكا
الى الباب تصغي الى خطوات ابيها حتى انقطع صوتها.,الى الباب تصفي الى خطوات ابيها حتى انقطع حوتها.
فاسرعت الى غرفة ماشكا قائلة. هيا هيا يا اختاه الى,فاسوعت الى غرفة ماشكاقائلة. هيا هيا يا اختاه الى
الصندوق واخذتا تزيلان ما عليه من امتعة واشياء.,الصندوق واخذنا تزيلان ما عليه من امتعة واشياء.
وصاحتا برفع صوتهما: إنهض. إنهض يا فيدور. فقد,وصاحتا برفع صوتهما: انهض. ننهص يا فيدور. فقد
زال الخطر. ولكن لا حياة لمن تنادي لأن فيدور أمسى,زال الخطر. ولكن لاحياة لمن تنادي لأن فيدور أمسى
جثة هامدة وقضى ضحية الشرف. فارتمت فانكا على,جثة هامدة وقضى ضحية الشرف. فارتمت فانكا على
الارض فاقدة الرشد فغمى عليها. فاخذت ماشكا,الارض فاقدة الرشد فضمى عليها. فاخذت ماشكا
من هنا قبل الصباح والا افتضحنا بين الملا. قالت,من هنا قبل الصاح والا افتضحنا بيني الملا. قالت
من افشاء السر. فوعدها بالصمت والكتمان وانصرف.,من افشاء السر. فوعدها بالصمت والكتمان وانصرف.
اما الجنرال رجع الى غرفته واعطى الحلاق الف ريال,اما الجنرال رجع الى غرفته واعطى الحلاق الفريال
وكيف العمل؟ قالت ماشكا ما لنا إلا اخي الحوزي لتدبير,وكيف العمل؟ قالت ماشكاما لنا الا اخي الحوزي لتدبير
هذا الامر. قالت استدعيه اذاً. ولما حضر اخبرته اخته,هذا الامر. قالت استدعيه اذا. ولما حضر اخبرته اخته
بكل ما جرى وطلبت منه رفع الجثة من الغرفة فلبى الطلب.,بكل ما جرى وطلبت منه رفع الجثة من الغرفة قلبى الطلب.
وحمل الجثة الى عربة العلف واخفاها بين العشب وسرى,وحمل الجثة الى عربة الصلف واخفاها بني العشب وسرى
بها الى نهر الاسكا. وهناك قذف بها الى النهر بعدما,بها الى نهر الاسكا. وهناك قذف بها الى النهر بعدما
ربط اليها ثقلا من الحديد فغابت الى الابد. ثم رجع,ربط اليها تقلا من الحديد فغابت الى الابد. ثم رجع
الى القصر واخبر سيدته بما فعل. فشكرته فانكا والدموع,الى القصر واخبر سيدته ما فصل. فشكرته فانكا والدموع
تنهمر من مقلتيها وانعمت عليه بمبلغ من المال. وحذرته,تفهمر من مقلتيها وانصهمت عليه بمبلغ من المال. وحذرته
واطلق سراحه. فسأله الحلاق هل كان صادقاً. اجابه,واطلق سراحه. فسأله الحلاق هل كان صادقاً. اجابه
وقد خرج ولم يعلمني اين يكون مقرّه. قال نتحرى مكان,وقد خرج ولم يعلمني اين يكون مقرّه. قال نتحرى وكان
وجوده وعند اول اشارة منا يحضر على جناح الطير.,رجوده وعند اول اشارة منا يحضر على جناح الطير.
الجنرال خذ المال وانصرف. فخرج الحلاق يرددُ قَتَله,الجنرال خذ المال وانصرف. فنخرج الحلاق برودً قتَله
والله قَنتَلَه.... وبعد مدة تلقى الجنرال كتاباً من القيصر,والله قَتَله.... وبعد مدة تلقى الجنرال كتاباً من القيصر
ينبئه بموت خطيب إبنته. فحزن الجنرال وذهب مسرعاً,ينبئه بموت خطيبب إبنته. فحزن الجنرال وذهب مسرعاً
الى ابنته وقابلها بعين تدمع وعين يشع منها نور الفرح,الى ابنته وقابلها بعين تدمع وعين يشع منها نور الفرح
قائلاً: أعزيك يا بنيتي بموت خطيبك رحمه الله واهنئك,قائلاً: أعزيك يا بنيتي بموت خطيبك رحمه الله واهنئك
برجوعك الى حبيبك فيدور. فلم يعد من مانع زواجكما.,وجوعك الى حبيبك فيدور. فلم يعد من مانع زواجكما.
فقامت فانكا وقالت ان فيدور يا ابي قد ذهب ذهاباً لا رجوع,فقامت فانكا وقالت ان فيدوريا ابي قد ذهب ذهاباً لارجوع
له. قال الجنرال نستدعيه فيحضر حالاً. قالت كيف ذلك,له. قال الجنرال ننستدعيه فيحضر حالاً. قالت كيف ذلك
فاطلقت العنان لدمعها فانهمر مدراراً وقالت: دعنا,فاطلقت العنان لدمعها فانهمر مدرارا وقالت: دعنا
فصاح به الحلاق اخرس يا لئيم. ابلغ منك اللؤم ان,فصاح به الحلاق اخرس يا لئيم. ابلغ منك اللؤم ان
تتهجم على عرض مولاك وولي نعمتك. فما انت إلا,فتهجم على عرض مولاك وولي نصمتك. فما انت إلا
يا ابي من فيدور فالبحث عنه عقيم ورجوعه الينا مستحيل.,يا ابلي من فيدور فالبحث عنه عقيم ورجوعه الينا مستحيل.
قال عليّ تدبير الامر وخرج. واخذ بالبحث والتنقيب عن,قال عليّ تدبير الامر وخرج. واخذ بالبحث والتنقيب عن
فيدور ولكن سعيه ذهب ادراج الرياح. اخذ الحلاق,فيدور ولكن سعيه ذهب ادراج الرياح. اخذ الحلاق
المال وباشر بيع الخمور بمكان اسماه الخمارة الحمراء,المال وباشر بيع الخمور بمكان اسماه الخمارة الحمراء
وفي احدى الليالي بينما كان يتناول الخمره مع حوزي الجنرال,وفي احدى الليالي بينما كان يتتناول الخمره مع حوزي الجنرال
سأله من اين لك هذا المال. تبذر دون حساب؟ من حبيبة,سأله من ابن لك هذا المال. تبذر دون حساب؟ من حبية
بديعة الجمال اجابه خسئت يا اقبح البشر ما هذه الحبيبة,بديعة الجمال اجابه خسئت يا اقبح البشر ما هذه الحبيبة
الا خزينة مولاك الجنرال. لا بل ابنته الجميلة فانكا,الاخزينة مولاك الجرال. لابل ابنته الجميلة فانكا
كاذب لعين. فنهض الحوزي يهتز غضبا وقال. اصبر,كاذب لعين. فنهض الحوزي يهتز غضبا وقال. اصبر
سرها. فضحكت وقالت ان هذا ما يسرني هيا يا مشكا,سرها. فضحكت وقالت ان هذا ما يسرني هيا يا مشكا
وأتينا بالخمرة المنعشة وببعض اللحوم المقددة لنذهب,وأتتنا بالخمرة المنعشة وببعض اللحوم المقددة لنذهب
قليلاً. فانك ترى بام عينك صدق كلامي. وركب,قليلاً. فانك ترى بام عينك صدق كلامي. وركب
عربته وسرى الى القصر وصعد الى غرفة فانكا وطرق الباب,عربته وسرى الى القصر وصعد الى غرفة فانكا وطرق الباب
